id,trial,condition,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct
6,460,4,51,6,square-blue,1,y,0,x,0
6,461,4,52,4,square-red,1,y,0,x,0
6,462,4,53,2,circle-green,1,y,0,y,0
6,463,4,54,4,square-red,0,x,0,x,1
6,464,4,55,3,circle-blue,0,x,0,x,1
6,465,4,56,6,square-blue,1,y,0,x,0
6,466,4,57,9,triangle-blue,1,y,1,y,1
6,467,4,58,1,circle-red,0,x,1,y,0
6,468,4,59,4,square-red,0,x,0,x,1
6,469,4,60,2,circle-green,0,x,0,x,1
6,470,4,61,2,circle-green,0,x,0,x,1
6,471,4,62,2,circle-green,0,x,0,x,1
6,472,4,63,7,triangle-red,0,x,0,x,1
6,473,4,64,1,circle-red,1,y,1,y,1
6,474,4,65,1,circle-red,1,y,1,y,1
6,475,4,66,3,circle-blue,0,x,0,x,1
6,476,4,67,6,square-blue,0,x,0,x,1
6,477,4,68,3,circle-blue,0,x,0,x,1
6,478,4,69,8,triangle-green,0,x,0,x,1
6,479,4,70,3,circle-blue,0,x,0,x,1
6,480,4,71,8,triangle-green,0,x,0,x,1
6,481,4,72,8,triangle-green,0,x,0,x,1
6,482,4,73,3,circle-blue,0,x,0,x,1
6,483,4,74,4,square-red,0,x,0,x,1
6,484,4,75,3,circle-blue,0,x,0,x,1
6,485,4,76,9,triangle-blue,1,y,1,y,1
6,486,4,77,2,circle-green,0,x,0,x,1
6,487,4,78,4,square-red,0,x,0,x,1
6,488,4,79,8,triangle-green,0,x,0,x,1
6,489,4,80,8,triangle-green,0,x,0,x,1
6,490,4,81,6,square-blue,0,x,0,x,1
6,491,4,82,3,circle-blue,0,x,0,x,1
6,492,4,83,2,circle-green,0,x,0,x,1
6,493,4,84,6,square-blue,0,x,0,x,1
6,494,4,85,1,circle-red,1,y,1,y,1
6,495,4,86,4,square-red,0,x,0,x,1
6,496,4,87,6,square-blue,0,x,0,x,1
6,497,4,88,8,triangle-green,0,x,0,x,1
6,498,4,89,7,triangle-red,0,x,0,x,1
6,499,4,90,1,circle-red,1,y,1,y,1
6,500,4,91,8,triangle-green,0,x,0,x,1
6,501,4,92,1,circle-red,1,y,1,y,1
6,502,4,93,3,circle-blue,0,x,0,x,1
6,503,4,94,7,triangle-red,0,x,0,x,1
8,183,4,1,2,circle-green,1,y,0,x,0
8,184,4,2,3,circle-blue,1,y,0,x,0
8,185,4,3,1,circle-red,1,y,1,y,1
8,186,4,4,9,triangle-blue,1,y,1,y,1
8,187,4,5,9,triangle-blue,1,y,1,y,1
8,188,4,6,6,square-blue,1,y,0,x,0
8,189,4,7,4,square-red,1,y,0,x,0
8,190,4,8,1,circle-red,1,y,1,y,1
8,191,4,9,3,circle-blue,0,x,0,x,1
8,192,4,10,3,circle-blue,0,x,0,x,1
8,193,4,11,6,square-blue,1,y,0,x,0
8,194,4,12,4,square-red,1,y,0,x,0
8,195,4,13,5,square-green,0,x,1,y,0
8,196,4,14,2,circle-green,0,x,0,x,1
8,197,4,15,5,square-green,1,y,1,y,1
8,198,4,16,8,triangle-green,1,y,0,x,0
8,199,4,17,8,triangle-green,0,x,0,x,1
8,200,4,18,4,square-red,0,x,0,x,1
8,201,4,19,7,triangle-red,1,y,0,x,0
8,202,4,20,7,triangle-red,0,x,0,x,1
8,203,4,21,2,circle-green,0,x,0,x,1
8,204,4,22,8,triangle-green,0,x,0,x,1
8,205,4,23,5,square-green,0,x,1,y,0
8,206,4,24,6,square-blue,1,y,0,x,0
8,207,4,25,3,circle-blue,1,y,0,x,0
8,208,4,26,1,circle-red,0,x,1,y,0
8,209,4,27,8,triangle-green,0,x,0,x,1
8,210,4,28,9,triangle-blue,0,x,1,y,0
8,211,4,29,6,square-blue,1,y,0,x,0
8,212,4,30,4,square-red,0,x,0,x,1
8,213,4,31,5,square-green,1,y,1,y,1
8,214,4,32,1,circle-red,0,x,1,y,0
8,215,4,33,2,circle-green,0,x,0,x,1
8,216,4,34,7,triangle-red,0,x,0,x,1
8,217,4,35,9,triangle-blue,0,x,1,y,0
8,218,4,36,7,triangle-red,0,x,0,x,1
8,219,4,37,8,triangle-green,0,x,0,x,1
8,220,4,38,9,triangle-blue,1,y,1,y,1
8,221,4,39,3,circle-blue,0,x,0,x,1
8,222,4,40,7,triangle-red,0,x,0,x,1
8,223,4,41,6,square-blue,0,x,0,x,1
8,224,4,42,4,square-red,1,y,0,x,0
8,225,4,43,1,circle-red,1,y,1,y,1
8,226,4,44,7,triangle-red,0,x,0,x,1
8,227,4,45,5,square-green,1,y,1,y,1
8,228,4,46,5,square-green,1,y,1,y,1
8,229,4,47,2,circle-green,0,x,0,x,1
8,230,4,48,2,circle-green,0,x,0,x,1
8,231,4,49,6,square-blue,0,x,0,x,1
8,232,4,50,6,square-blue,0,x,0,x,1
8,233,4,51,3,circle-blue,0,x,0,x,1
8,234,4,52,9,triangle-blue,0,x,1,y,0
8,235,4,53,5,square-green,1,y,1,y,1
8,236,4,54,3,circle-blue,0,x,0,x,1
8,237,4,55,1,circle-red,1,y,1,y,1
8,238,4,56,7,triangle-red,0,x,0,x,1
8,239,4,57,7,triangle-red,0,x,0,x,1
8,240,4,58,3,circle-blue,0,x,0,x,1
8,241,4,59,8,triangle-green,0,x,0,x,1
8,242,4,60,9,triangle-blue,1,y,1,y,1
8,243,4,61,2,circle-green,0,x,0,x,1
8,244,4,62,8,triangle-green,0,x,0,x,1
8,245,4,63,4,square-red,0,x,0,x,1
8,246,4,64,1,circle-red,1,y,1,y,1
8,247,4,65,6,square-blue,0,x,0,x,1
8,248,4,66,4,square-red,1,y,0,x,0
8,249,4,67,8,triangle-green,0,x,0,x,1
8,250,4,68,5,square-green,1,y,1,y,1
8,251,4,69,4,square-red,1,y,0,x,0
8,252,4,70,2,circle-green,0,x,0,x,1
8,253,4,71,9,triangle-blue,1,y,1,y,1
8,254,4,72,1,circle-red,1,y,1,y,1
8,255,4,73,9,triangle-blue,1,y,1,y,1
8,256,4,74,5,square-green,1,y,1,y,1
8,257,4,75,7,triangle-red,0,x,0,x,1
8,258,4,76,2,circle-green,0,x,0,x,1
8,259,4,77,8,triangle-green,0,x,0,x,1
8,260,4,78,3,circle-blue,0,x,0,x,1
8,261,4,79,4,square-red,0,x,0,x,1
8,262,4,80,2,circle-green,0,x,0,x,1
8,263,4,81,9,triangle-blue,1,y,1,y,1
8,264,4,82,5,square-green,1,y,1,y,1
8,265,4,83,2,circle-green,0,x,0,x,1
8,266,4,84,2,circle-green,0,x,0,x,1
8,267,4,85,1,circle-red,1,y,1,y,1
8,268,4,86,8,triangle-green,0,x,0,x,1
8,269,4,87,8,triangle-green,0,x,0,x,1
8,270,4,88,7,triangle-red,0,x,0,x,1
8,271,4,89,6,square-blue,0,x,0,x,1
8,272,4,90,9,triangle-blue,1,y,1,y,1
8,273,4,91,1,circle-red,1,y,1,y,1
8,274,4,92,8,triangle-green,0,x,0,x,1
8,275,4,93,5,square-green,0,x,1,y,0
8,276,4,94,4,square-red,0,x,0,x,1
8,277,4,95,3,circle-blue,0,x,0,x,1
8,278,4,96,1,circle-red,1,y,1,y,1
8,279,4,97,4,square-red,0,x,0,x,1
8,280,4,98,7,triangle-red,0,x,0,x,1
8,281,4,99,6,square-blue,0,x,0,x,1
8,282,4,100,1,circle-red,1,y,1,y,1
8,283,4,101,5,square-green,1,y,1,y,1
8,284,4,102,9,triangle-blue,1,y,1,y,1
8,285,4,103,6,square-blue,0,x,0,x,1
8,286,4,104,6,square-blue,0,x,0,x,1
8,287,4,105,3,circle-blue,0,x,0,x,1
8,288,4,106,7,triangle-red,0,x,0,x,1
8,289,4,107,4,square-red,0,x,0,x,1
8,290,4,108,3,circle-blue,0,x,0,x,1
8,291,4,109,8,triangle-green,0,x,0,x,1
8,292,4,110,2,circle-green,0,x,0,x,1
8,293,4,111,6,square-blue,0,x,0,x,1
8,294,4,112,3,circle-blue,0,x,0,x,1
8,295,4,113,2,circle-green,0,x,0,x,1
8,296,4,114,6,square-blue,0,x,0,x,1
8,297,4,115,7,triangle-red,0,x,0,x,1
8,298,4,116,7,triangle-red,0,x,0,x,1
8,299,4,117,5,square-green,1,y,1,y,1
8,300,4,118,8,triangle-green,0,x,0,x,1
8,301,4,119,5,square-green,1,y,1,y,1
8,302,4,120,9,triangle-blue,1,y,1,y,1
8,303,4,121,9,triangle-blue,1,y,1,y,1
8,304,4,122,1,circle-red,1,y,1,y,1
8,305,4,123,3,circle-blue,0,x,0,x,1
8,306,4,124,4,square-red,0,x,0,x,1
8,307,4,125,5,square-green,1,y,1,y,1
8,308,4,126,1,circle-red,1,y,1,y,1
8,309,4,127,8,triangle-green,0,x,0,x,1
8,310,4,128,3,circle-blue,0,x,0,x,1
8,311,4,129,6,square-blue,0,x,0,x,1
9,245,4,1,2,circle-green,1,y,1,y,1
9,246,4,2,5,square-green,1,y,0,x,0
9,247,4,3,5,square-green,0,x,0,x,1
9,248,4,4,6,square-blue,0,x,1,y,0
9,249,4,5,1,circle-red,1,y,0,x,0
9,250,4,6,2,circle-green,1,y,1,y,1
9,251,4,7,5,square-green,0,x,0,x,1
9,252,4,8,1,circle-red,1,y,0,x,0
9,253,4,9,3,circle-blue,0,x,1,y,0
9,254,4,10,8,triangle-green,0,x,1,y,0
9,255,4,11,3,circle-blue,1,y,1,y,1
9,256,4,12,9,triangle-blue,1,y,0,x,0
9,257,4,13,4,square-red,1,y,1,y,1
9,258,4,14,7,triangle-red,1,y,1,y,1
9,259,4,15,6,square-blue,0,x,1,y,0
9,260,4,16,4,square-red,1,y,1,y,1
9,261,4,17,6,square-blue,1,y,1,y,1
9,262,4,18,3,circle-blue,0,x,1,y,0
9,263,4,19,3,circle-blue,1,y,1,y,1
9,264,4,20,2,circle-green,1,y,1,y,1
9,265,4,21,9,triangle-blue,1,y,0,x,0
9,266,4,22,1,circle-red,0,x,0,x,1
9,267,4,23,4,square-red,1,y,1,y,1
9,268,4,24,7,triangle-red,1,y,1,y,1
9,269,4,25,7,triangle-red,1,y,1,y,1
9,270,4,26,6,square-blue,0,x,1,y,0
9,271,4,27,9,triangle-blue,1,y,0,x,0
9,272,4,28,7,triangle-red,1,y,1,y,1
9,273,4,29,4,square-red,0,x,1,y,0
9,274,4,30,8,triangle-green,0,x,1,y,0
9,275,4,31,8,triangle-green,1,y,1,y,1
9,276,4,32,1,circle-red,1,y,0,x,0
9,277,4,33,9,triangle-blue,1,y,0,x,0
9,278,4,34,8,triangle-green,1,y,1,y,1
9,279,4,35,5,square-green,0,x,0,x,1
9,280,4,36,2,circle-green,1,y,1,y,1
9,281,4,37,5,square-green,0,x,0,x,1
9,282,4,38,2,circle-green,1,y,1,y,1
9,283,4,39,1,circle-red,1,y,0,x,0
9,284,4,40,6,square-blue,1,y,1,y,1
9,285,4,41,5,square-green,0,x,0,x,1
9,286,4,42,7,triangle-red,1,y,1,y,1
9,287,4,43,4,square-red,1,y,1,y,1
9,288,4,44,2,circle-green,1,y,1,y,1
9,289,4,45,6,square-blue,0,x,1,y,0
9,290,4,46,9,triangle-blue,1,y,0,x,0
9,291,4,47,6,square-blue,1,y,1,y,1
9,292,4,48,6,square-blue,1,y,1,y,1
9,293,4,49,5,square-green,1,y,0,x,0
9,294,4,50,3,circle-blue,1,y,1,y,1
9,295,4,51,7,triangle-red,1,y,1,y,1
9,296,4,52,8,triangle-green,1,y,1,y,1
9,297,4,53,7,triangle-red,1,y,1,y,1
9,298,4,54,8,triangle-green,1,y,1,y,1
9,299,4,55,4,square-red,0,x,1,y,0
9,300,4,56,3,circle-blue,0,x,1,y,0
9,301,4,57,9,triangle-blue,0,x,0,x,1
9,302,4,58,9,triangle-blue,0,x,0,x,1
9,303,4,59,1,circle-red,0,x,0,x,1
9,304,4,60,3,circle-blue,1,y,1,y,1
9,305,4,61,2,circle-green,1,y,1,y,1
9,306,4,62,1,circle-red,0,x,0,x,1
9,307,4,63,1,circle-red,0,x,0,x,1
9,308,4,64,7,triangle-red,1,y,1,y,1
9,309,4,65,8,triangle-green,1,y,1,y,1
9,310,4,66,4,square-red,1,y,1,y,1
9,311,4,67,4,square-red,1,y,1,y,1
9,312,4,68,8,triangle-green,1,y,1,y,1
9,313,4,69,9,triangle-blue,0,x,0,x,1
9,314,4,70,5,square-green,0,x,0,x,1
9,315,4,71,2,circle-green,1,y,1,y,1
9,316,4,72,3,circle-blue,1,y,1,y,1
9,317,4,73,7,triangle-red,1,y,1,y,1
9,318,4,74,1,circle-red,0,x,0,x,1
9,319,4,75,9,triangle-blue,0,x,0,x,1
9,320,4,76,1,circle-red,0,x,0,x,1
9,321,4,77,6,square-blue,1,y,1,y,1
9,322,4,78,5,square-green,0,x,0,x,1
9,323,4,79,8,triangle-green,1,y,1,y,1
9,324,4,80,8,triangle-green,1,y,1,y,1
9,325,4,81,7,triangle-red,1,y,1,y,1
9,326,4,82,9,triangle-blue,0,x,0,x,1
9,327,4,83,1,circle-red,0,x,0,x,1
9,328,4,84,5,square-green,0,x,0,x,1
9,329,4,85,5,square-green,0,x,0,x,1
9,330,4,86,2,circle-green,1,y,1,y,1
9,331,4,87,4,square-red,1,y,1,y,1
9,332,4,88,3,circle-blue,1,y,1,y,1
9,333,4,89,2,circle-green,1,y,1,y,1
9,334,4,90,6,square-blue,1,y,1,y,1
9,335,4,91,4,square-red,1,y,1,y,1
9,336,4,92,3,circle-blue,1,y,1,y,1
10,233,4,1,2,circle-green,0,x,1,y,0
10,234,4,2,5,square-green,1,y,0,x,0
10,235,4,3,5,square-green,0,x,0,x,1
10,236,4,4,6,square-blue,0,x,1,y,0
10,237,4,5,1,circle-red,0,x,0,x,1
10,238,4,6,2,circle-green,0,x,1,y,0
10,239,4,7,5,square-green,0,x,0,x,1
10,240,4,8,1,circle-red,1,y,0,x,0
10,241,4,9,3,circle-blue,0,x,1,y,0
10,242,4,10,8,triangle-green,0,x,1,y,0
10,243,4,11,3,circle-blue,0,x,1,y,0
10,244,4,12,9,triangle-blue,0,x,0,x,1
10,245,4,13,4,square-red,0,x,1,y,0
10,246,4,14,7,triangle-red,1,y,1,y,1
10,247,4,15,6,square-blue,0,x,1,y,0
10,248,4,16,4,square-red,0,x,1,y,0
10,249,4,17,6,square-blue,1,y,1,y,1
10,250,4,18,3,circle-blue,0,x,1,y,0
10,251,4,19,3,circle-blue,1,y,1,y,1
10,252,4,20,2,circle-green,1,y,1,y,1
10,253,4,21,9,triangle-blue,0,x,0,x,1
10,254,4,22,1,circle-red,1,y,0,x,0
10,255,4,23,4,square-red,1,y,1,y,1
10,256,4,24,7,triangle-red,1,y,1,y,1
10,257,4,25,7,triangle-red,1,y,1,y,1
10,258,4,26,6,square-blue,1,y,1,y,1
10,259,4,27,9,triangle-blue,1,y,0,x,0
10,260,4,28,7,triangle-red,1,y,1,y,1
10,261,4,29,4,square-red,1,y,1,y,1
10,262,4,30,8,triangle-green,1,y,1,y,1
10,263,4,31,8,triangle-green,1,y,1,y,1
10,264,4,32,1,circle-red,1,y,0,x,0
10,265,4,33,9,triangle-blue,0,x,0,x,1
10,266,4,34,8,triangle-green,1,y,1,y,1
10,267,4,35,5,square-green,1,y,0,x,0
10,268,4,36,2,circle-green,1,y,1,y,1
10,269,4,37,5,square-green,1,y,0,x,0
10,270,4,38,2,circle-green,0,x,1,y,0
10,271,4,39,1,circle-red,1,y,0,x,0
10,272,4,40,6,square-blue,1,y,1,y,1
10,273,4,41,5,square-green,1,y,0,x,0
10,274,4,42,7,triangle-red,1,y,1,y,1
10,275,4,43,4,square-red,1,y,1,y,1
10,276,4,44,2,circle-green,1,y,1,y,1
10,277,4,45,6,square-blue,1,y,1,y,1
10,278,4,46,9,triangle-blue,0,x,0,x,1
10,279,4,47,6,square-blue,1,y,1,y,1
10,280,4,48,6,square-blue,1,y,1,y,1
10,281,4,49,5,square-green,0,x,0,x,1
10,282,4,50,3,circle-blue,1,y,1,y,1
10,283,4,51,7,triangle-red,1,y,1,y,1
10,284,4,52,8,triangle-green,1,y,1,y,1
10,285,4,53,7,triangle-red,1,y,1,y,1
10,286,4,54,8,triangle-green,1,y,1,y,1
10,287,4,55,4,square-red,1,y,1,y,1
10,288,4,56,3,circle-blue,1,y,1,y,1
10,289,4,57,9,triangle-blue,0,x,0,x,1
10,290,4,58,9,triangle-blue,0,x,0,x,1
10,291,4,59,1,circle-red,0,x,0,x,1
10,292,4,60,3,circle-blue,1,y,1,y,1
10,293,4,61,2,circle-green,1,y,1,y,1
10,294,4,62,1,circle-red,0,x,0,x,1
10,295,4,63,1,circle-red,0,x,0,x,1
10,296,4,64,7,triangle-red,1,y,1,y,1
10,297,4,65,8,triangle-green,1,y,1,y,1
10,298,4,66,4,square-red,1,y,1,y,1
10,299,4,67,4,square-red,1,y,1,y,1
10,300,4,68,8,triangle-green,1,y,1,y,1
10,301,4,69,9,triangle-blue,0,x,0,x,1
10,302,4,70,5,square-green,0,x,0,x,1
10,303,4,71,2,circle-green,1,y,1,y,1
10,304,4,72,3,circle-blue,1,y,1,y,1
10,305,4,73,7,triangle-red,1,y,1,y,1
10,306,4,74,1,circle-red,0,x,0,x,1
10,307,4,75,9,triangle-blue,0,x,0,x,1
10,308,4,76,1,circle-red,0,x,0,x,1
10,309,4,77,6,square-blue,1,y,1,y,1
12,425,4,1,5,square-green,1,y,1,y,1
12,426,4,2,7,triangle-red,1,y,0,y,0
12,427,4,3,8,triangle-green,1,y,0,x,0
12,428,4,4,9,triangle-blue,1,y,1,y,1
12,429,4,5,2,circle-green,0,x,0,x,1
12,430,4,6,4,square-red,1,y,0,y,0
12,431,4,7,1,circle-red,0,x,1,x,0
12,432,4,8,9,triangle-blue,1,y,1,y,1
12,433,4,9,7,triangle-red,0,x,0,x,1
12,434,4,10,5,square-green,1,y,1,y,1
12,435,4,11,5,square-green,1,y,1,y,1
12,436,4,12,2,circle-green,1,y,0,y,0
12,437,4,13,2,circle-green,0,x,0,x,1
12,438,4,14,6,square-blue,0,x,0,x,1
12,439,4,15,6,square-blue,0,x,0,x,1
12,440,4,16,3,circle-blue,1,y,0,y,0
12,441,4,17,9,triangle-blue,1,y,1,y,1
12,442,4,18,5,square-green,0,x,1,y,0
12,443,4,19,8,triangle-green,0,x,0,x,1
12,444,4,20,3,circle-blue,0,x,0,x,1
12,445,4,21,3,circle-blue,0,x,0,x,1
12,446,4,22,7,triangle-red,1,y,0,y,0
12,447,4,23,7,triangle-red,0,x,0,x,1
12,448,4,24,3,circle-blue,0,x,0,x,1
12,449,4,25,8,triangle-green,0,x,0,x,1
12,450,4,26,1,circle-red,0,x,1,x,0
12,451,4,27,2,circle-green,0,x,0,x,1
12,452,4,28,1,circle-red,1,y,1,y,1
12,453,4,29,6,square-blue,1,y,0,x,0
12,454,4,30,6,square-blue,0,x,0,x,1
12,455,4,31,4,square-red,0,x,0,x,1
12,456,4,32,8,triangle-green,1,y,0,y,0
12,457,4,33,4,square-red,0,x,0,x,1
12,458,4,34,9,triangle-blue,1,y,1,y,1
12,459,4,35,4,square-red,0,x,0,x,1
12,460,4,36,1,circle-red,1,y,1,y,1
12,461,4,37,9,triangle-blue,1,y,1,y,1
12,462,4,38,6,square-blue,1,y,0,y,0
12,463,4,39,3,circle-blue,1,y,0,y,0
12,464,4,40,2,circle-green,0,x,0,x,1
12,465,4,41,8,triangle-green,0,x,0,x,1
12,466,4,42,3,circle-blue,0,x,0,x,1
12,467,4,43,4,square-red,0,x,0,x,1
12,468,4,44,2,circle-green,0,x,0,x,1
12,469,4,45,5,square-green,1,y,1,y,1
12,470,4,46,5,square-green,1,y,1,y,1
12,471,4,47,2,circle-green,1,y,0,x,0
12,472,4,48,2,circle-green,0,x,0,x,1
12,473,4,49,1,circle-red,1,y,1,y,1
12,474,4,50,9,triangle-blue,1,y,1,y,1
12,475,4,51,8,triangle-green,1,y,0,y,0
12,476,4,52,8,triangle-green,0,x,0,x,1
12,477,4,53,7,triangle-red,0,x,0,x,1
12,478,4,54,1,circle-red,0,x,1,x,0
12,479,4,55,6,square-blue,0,x,0,x,1
12,480,4,56,9,triangle-blue,0,x,1,y,0
12,481,4,57,1,circle-red,1,y,1,y,1
12,482,4,58,5,square-green,1,y,1,y,1
12,483,4,59,4,square-red,0,x,0,x,1
12,484,4,60,8,triangle-green,0,x,0,x,1
12,485,4,61,1,circle-red,0,x,1,y,0
12,486,4,62,4,square-red,1,y,0,y,0
12,487,4,63,7,triangle-red,0,x,0,x,1
12,488,4,64,6,square-blue,0,x,0,x,1
12,489,4,65,5,square-green,0,x,1,x,0
12,490,4,66,7,triangle-red,0,x,0,x,1
12,491,4,67,4,square-red,1,y,0,y,0
12,492,4,68,9,triangle-blue,1,y,1,y,1
12,493,4,69,6,square-blue,0,x,0,x,1
12,494,4,70,3,circle-blue,0,x,0,x,1
12,495,4,71,7,triangle-red,1,y,0,y,0
12,496,4,72,3,circle-blue,0,x,0,x,1
12,497,4,73,8,triangle-green,0,x,0,x,1
12,498,4,74,2,circle-green,0,x,0,x,1
12,499,4,75,7,triangle-red,0,x,0,x,1
12,500,4,76,3,circle-blue,0,x,0,x,1
12,501,4,77,9,triangle-blue,0,x,1,y,0
12,502,4,78,6,square-blue,0,x,0,x,1
12,503,4,79,4,square-red,1,y,0,y,0
12,504,4,80,7,triangle-red,0,x,0,x,1
12,505,4,81,7,triangle-red,0,x,0,x,1
12,506,4,82,8,triangle-green,0,x,0,x,1
12,507,4,83,2,circle-green,0,x,0,x,1
12,508,4,84,5,square-green,0,x,1,x,0
12,509,4,85,9,triangle-blue,0,x,1,y,0
12,510,4,86,3,circle-blue,0,x,0,x,1
12,511,4,87,1,circle-red,1,y,1,y,1
12,512,4,88,5,square-green,0,x,1,y,0
12,513,4,89,6,square-blue,1,y,0,x,0
12,514,4,90,4,square-red,0,x,0,x,1
12,515,4,91,5,square-green,0,x,1,y,0
12,516,4,92,1,circle-red,1,y,1,y,1
12,517,4,93,3,circle-blue,1,y,0,y,0
12,518,4,94,6,square-blue,0,x,0,x,1
12,519,4,95,8,triangle-green,0,x,0,x,1
12,520,4,96,6,square-blue,0,x,0,x,1
12,521,4,97,9,triangle-blue,0,x,1,y,0
12,522,4,98,1,circle-red,1,y,1,y,1
12,523,4,99,1,circle-red,1,y,1,y,1
12,524,4,100,2,circle-green,0,x,0,x,1
12,525,4,101,9,triangle-blue,1,y,1,y,1
12,526,4,102,5,square-green,1,y,1,y,1
12,527,4,103,7,triangle-red,1,y,0,y,0
12,528,4,104,2,circle-green,1,y,0,y,0
12,529,4,105,4,square-red,0,x,0,x,1
12,530,4,106,3,circle-blue,0,x,0,x,1
12,531,4,107,8,triangle-green,0,x,0,x,1
12,532,4,108,4,square-red,0,x,0,x,1
12,533,4,109,4,square-red,0,x,0,x,1
12,534,4,110,4,square-red,0,x,0,x,1
12,535,4,111,9,triangle-blue,0,x,1,x,0
12,536,4,112,3,circle-blue,0,x,0,x,1
12,537,4,113,1,circle-red,1,y,1,y,1
12,538,4,114,2,circle-green,1,y,0,y,0
12,539,4,115,5,square-green,0,x,1,x,0
12,540,4,116,2,circle-green,1,y,0,y,0
12,541,4,117,5,square-green,0,x,1,y,0
12,542,4,118,8,triangle-green,1,y,0,x,0
12,543,4,119,8,triangle-green,0,x,0,x,1
12,544,4,120,7,triangle-red,0,x,0,x,1
12,545,4,121,3,circle-blue,1,y,0,y,0
12,546,4,122,8,triangle-green,0,x,0,x,1
12,547,4,123,1,circle-red,1,y,1,y,1
12,548,4,124,9,triangle-blue,0,x,1,x,0
12,549,4,125,7,triangle-red,0,x,0,x,1
12,550,4,126,9,triangle-blue,1,y,1,y,1
12,551,4,127,2,circle-green,1,y,0,x,0
12,552,4,128,2,circle-green,0,x,0,x,1
12,553,4,129,1,circle-red,1,y,1,y,1
12,554,4,130,3,circle-blue,1,y,0,y,0
12,555,4,131,5,square-green,0,x,1,y,0
12,556,4,132,3,circle-blue,1,y,0,y,0
12,557,4,133,4,square-red,0,x,0,x,1
12,558,4,134,6,square-blue,0,x,0,x,1
12,559,4,135,7,triangle-red,0,x,0,x,1
12,560,4,136,8,triangle-green,1,y,0,x,0
12,561,4,137,6,square-blue,0,x,0,x,1
12,562,4,138,6,square-blue,0,x,0,x,1
12,563,4,139,1,circle-red,1,y,1,y,1
12,564,4,140,7,triangle-red,0,x,0,x,1
12,565,4,141,5,square-green,0,x,1,y,0
12,566,4,142,6,square-blue,1,y,0,y,0
12,567,4,143,9,triangle-blue,0,x,1,y,0
12,568,4,144,4,square-red,0,x,0,x,1
12,569,4,145,5,square-green,0,x,1,y,0
12,570,4,146,7,triangle-red,0,x,0,x,1
12,571,4,147,1,circle-red,1,y,1,y,1
12,572,4,148,3,circle-blue,0,x,0,x,1
12,573,4,149,6,square-blue,0,x,0,x,1
12,574,4,150,4,square-red,0,x,0,x,1
12,575,4,151,6,square-blue,0,x,0,x,1
12,576,4,152,9,triangle-blue,1,y,1,y,1
12,577,4,153,7,triangle-red,0,x,0,x,1
12,578,4,154,5,square-green,1,y,1,y,1
12,579,4,155,4,square-red,0,x,0,x,1
12,580,4,156,9,triangle-blue,1,y,1,y,1
12,581,4,157,8,triangle-green,1,y,0,y,0
12,582,4,158,8,triangle-green,0,x,0,x,1
12,583,4,159,3,circle-blue,0,x,0,x,1
12,584,4,160,7,triangle-red,0,x,0,x,1
12,585,4,161,1,circle-red,1,y,1,y,1
12,586,4,162,6,square-blue,0,x,0,x,1
12,587,4,163,1,circle-red,1,y,1,y,1
12,588,4,164,2,circle-green,0,x,0,x,1
12,589,4,165,5,square-green,0,x,1,x,0
12,590,4,166,2,circle-green,0,x,0,x,1
12,591,4,167,2,circle-green,0,x,0,x,1
12,592,4,168,9,triangle-blue,1,y,1,y,1
12,593,4,169,7,triangle-red,0,x,0,x,1
12,594,4,170,5,square-green,1,y,1,y,1
12,595,4,171,3,circle-blue,0,x,0,x,1
12,596,4,172,1,circle-red,1,y,1,y,1
12,597,4,173,8,triangle-green,0,x,0,x,1
12,598,4,174,3,circle-blue,0,x,0,x,1
12,599,4,175,4,square-red,0,x,0,x,1
12,600,4,176,4,square-red,0,x,0,x,1
12,601,4,177,6,square-blue,0,x,0,x,1
12,602,4,178,9,triangle-blue,0,x,1,x,0
12,603,4,179,2,circle-green,0,x,0,x,1
12,604,4,180,8,triangle-green,1,y,0,y,0
12,605,4,181,5,square-green,1,y,1,y,1
12,606,4,182,7,triangle-red,0,x,0,x,1
12,607,4,183,5,square-green,0,x,1,y,0
12,608,4,184,8,triangle-green,0,x,0,x,1
12,609,4,185,4,square-red,0,x,0,x,1
12,610,4,186,8,triangle-green,0,x,0,x,1
12,611,4,187,6,square-blue,0,x,0,x,1
12,612,4,188,3,circle-blue,0,x,0,x,1
12,613,4,189,1,circle-red,1,y,1,y,1
12,614,4,190,2,circle-green,0,x,0,x,1
12,615,4,191,9,triangle-blue,1,y,1,y,1
12,616,4,192,2,circle-green,1,y,0,x,0
12,617,4,193,9,triangle-blue,1,y,1,y,1
12,618,4,194,7,triangle-red,0,x,0,x,1
12,619,4,195,5,square-green,1,y,1,y,1
12,620,4,196,8,triangle-green,1,y,0,y,0
12,621,4,197,3,circle-blue,0,x,0,x,1
12,622,4,198,7,triangle-red,0,x,0,x,1
12,623,4,199,2,circle-green,0,x,0,x,1
12,624,4,200,9,triangle-blue,1,y,1,y,1
12,625,4,201,6,square-blue,1,y,0,x,0
12,626,4,202,9,triangle-blue,0,x,1,y,0
12,627,4,203,8,triangle-green,0,x,0,x,1
12,628,4,204,1,circle-red,1,y,1,y,1
12,629,4,205,2,circle-green,0,x,0,x,1
12,630,4,206,5,square-green,1,y,1,y,1
12,631,4,207,3,circle-blue,0,x,0,x,1
12,632,4,208,4,square-red,0,x,0,x,1
