id,trial,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct
7,83,2,transfer,66,6,6T,1,B,NA,NA,NA
7,84,2,transfer,66,10,10A,0,A,NA,NA,NA
7,85,2,transfer,66,16,16T,1,B,NA,NA,NA
7,86,2,transfer,66,8,8T,0,A,NA,NA,NA
7,87,2,transfer,66,15,15B,1,B,NA,NA,NA
7,88,2,transfer,66,7,7A,0,A,NA,NA,NA
7,89,2,transfer,66,13,13T,1,B,NA,NA,NA
7,90,2,transfer,66,1,1T,1,B,NA,NA,NA
7,91,2,transfer,66,4,4T,1,B,NA,NA,NA
7,92,2,transfer,66,2,2A,0,A,NA,NA,NA
7,93,2,transfer,66,3,3A,1,B,NA,NA,NA
7,94,2,transfer,66,9,9T,0,A,NA,NA,NA
7,95,2,transfer,66,14,14B,1,B,NA,NA,NA
7,96,2,transfer,66,5,5B,0,A,NA,NA,NA
7,97,1,learn,67,3,3A,1,B,0,A,0
7,98,1,learn,68,5,5B,0,A,1,B,0
7,99,1,learn,69,12,12A,1,B,0,A,0
7,100,1,learn,70,10,10A,1,B,1,B,1
7,101,1,learn,71,15,15B,0,A,1,B,0
7,102,1,learn,72,2,2A,1,B,0,A,0
7,103,1,learn,73,14,14B,1,B,1,B,1
7,104,1,learn,74,7,7A,1,B,0,A,0
7,105,1,learn,75,3,3A,0,A,0,A,1
7,106,1,learn,76,7,7A,0,A,0,A,1
7,107,1,learn,77,15,15B,0,A,1,B,0
7,108,1,learn,78,12,12A,1,B,0,A,0
7,109,1,learn,79,14,14B,1,B,1,B,1
7,110,1,learn,80,2,2A,1,B,0,A,0
7,111,1,learn,81,10,10A,1,B,1,B,1
7,112,1,learn,82,5,5B,0,A,1,B,0
7,113,1,learn,83,14,14B,0,A,1,B,0
7,114,1,learn,84,10,10A,0,A,1,B,0
7,115,1,learn,85,2,2A,0,A,0,A,1
7,116,1,learn,86,7,7A,0,A,0,A,1
7,117,1,learn,87,12,12A,1,B,0,A,0
7,118,1,learn,88,5,5B,1,B,1,B,1
7,119,1,learn,89,15,15B,1,B,1,B,1
7,120,1,learn,90,3,3A,0,A,0,A,1
7,121,1,learn,91,2,2A,0,A,0,A,1
7,122,1,learn,92,12,12A,1,B,0,A,0
7,123,1,learn,93,3,3A,1,B,0,A,0
7,124,1,learn,94,7,7A,1,B,0,A,0
7,125,1,learn,95,15,15B,1,B,1,B,1
7,126,1,learn,96,5,5B,0,A,1,B,0
7,127,1,learn,97,14,14B,0,A,1,B,0
7,128,1,learn,98,10,10A,1,B,1,B,1
7,129,2,transfer,99,5,5B,0,A,NA,NA,NA
7,130,2,transfer,99,3,3A,1,B,NA,NA,NA
7,131,2,transfer,99,8,8T,1,B,NA,NA,NA
7,132,2,transfer,99,10,10A,0,A,NA,NA,NA
7,133,2,transfer,99,6,6T,1,B,NA,NA,NA
7,134,2,transfer,99,9,9T,1,B,NA,NA,NA
7,135,2,transfer,99,11,11T,0,A,NA,NA,NA
7,136,2,transfer,99,16,16T,0,A,NA,NA,NA
7,137,2,transfer,99,14,14B,1,B,NA,NA,NA
7,138,2,transfer,99,2,2A,0,A,NA,NA,NA
7,139,2,transfer,99,1,1T,0,A,NA,NA,NA
7,140,2,transfer,99,15,15B,1,B,NA,NA,NA
7,141,2,transfer,99,13,13T,1,B,NA,NA,NA
7,142,2,transfer,99,4,4T,0,A,NA,NA,NA
7,143,2,transfer,99,7,7A,0,A,NA,NA,NA
7,144,2,transfer,99,12,12A,1,B,NA,NA,NA
7,145,1,learn,100,15,15B,0,A,1,B,0
7,146,1,learn,101,5,5B,1,B,1,B,1
7,147,1,learn,102,14,14B,1,B,1,B,1
7,148,1,learn,103,12,12A,1,B,0,A,0
7,149,1,learn,104,7,7A,0,A,0,A,1
7,150,1,learn,105,3,3A,0,A,0,A,1
7,151,1,learn,106,10,10A,1,B,1,B,1
7,152,1,learn,107,2,2A,1,B,0,A,0
7,153,1,learn,108,14,14B,0,A,1,B,0
7,154,1,learn,109,12,12A,0,A,0,A,1
7,155,1,learn,110,2,2A,0,A,0,A,1
7,156,1,learn,111,5,5B,0,A,1,B,0
7,157,1,learn,112,3,3A,1,B,0,A,0
7,158,1,learn,113,15,15B,0,A,1,B,0
7,159,1,learn,114,10,10A,1,B,1,B,1
7,160,1,learn,115,7,7A,0,A,0,A,1
7,161,1,learn,116,14,14B,0,A,1,B,0
7,162,1,learn,117,15,15B,1,B,1,B,1
7,163,1,learn,118,12,12A,1,B,0,A,0
7,164,1,learn,119,2,2A,0,A,0,A,1
7,165,1,learn,120,10,10A,1,B,1,B,1
7,166,1,learn,121,7,7A,1,B,0,A,0
7,167,1,learn,122,3,3A,0,A,0,A,1
7,168,1,learn,123,5,5B,0,A,1,B,0
7,169,1,learn,124,14,14B,0,A,1,B,0
7,170,1,learn,125,10,10A,1,B,1,B,1
7,171,1,learn,126,5,5B,1,B,1,B,1
7,172,1,learn,127,7,7A,1,B,0,A,0
7,173,1,learn,128,2,2A,0,A,0,A,1
7,174,1,learn,129,15,15B,1,B,1,B,1
7,175,1,learn,130,3,3A,0,A,0,A,1
7,176,1,learn,131,12,12A,0,A,0,A,1
7,177,2,transfer,132,1,1T,1,B,NA,NA,NA
7,178,2,transfer,132,8,8T,0,A,NA,NA,NA
7,179,2,transfer,132,5,5B,1,B,NA,NA,NA
7,180,2,transfer,132,9,9T,0,A,NA,NA,NA
7,181,2,transfer,132,3,3A,0,A,NA,NA,NA
7,182,2,transfer,132,4,4T,1,B,NA,NA,NA
7,183,2,transfer,132,16,16T,0,A,NA,NA,NA
7,184,2,transfer,132,6,6T,0,A,NA,NA,NA
7,185,2,transfer,132,10,10A,0,A,NA,NA,NA
7,186,2,transfer,132,14,14B,1,B,NA,NA,NA
7,187,2,transfer,132,15,15B,1,B,NA,NA,NA
7,188,2,transfer,132,12,12A,0,A,NA,NA,NA
7,189,2,transfer,132,11,11T,1,B,NA,NA,NA
7,190,2,transfer,132,13,13T,1,B,NA,NA,NA
7,191,2,transfer,132,7,7A,1,B,NA,NA,NA
7,192,2,transfer,132,2,2A,0,A,NA,NA,NA
7,193,1,learn,133,15,15B,1,B,1,B,1
7,194,1,learn,134,3,3A,0,A,0,A,1
7,195,1,learn,135,2,2A,1,B,0,A,0
7,196,1,learn,136,7,7A,0,A,0,A,1
7,197,1,learn,137,14,14B,0,A,1,B,0
7,198,1,learn,138,12,12A,1,B,0,A,0
7,199,1,learn,139,10,10A,0,A,1,B,0
7,200,1,learn,140,5,5B,0,A,1,B,0
7,201,1,learn,141,10,10A,0,A,1,B,0
7,202,1,learn,142,14,14B,0,A,1,B,0
7,203,1,learn,143,5,5B,1,B,1,B,1
7,204,1,learn,144,3,3A,0,A,0,A,1
7,205,1,learn,145,12,12A,1,B,0,A,0
7,206,1,learn,146,2,2A,1,B,0,A,0
7,207,1,learn,147,7,7A,1,B,0,A,0
7,208,1,learn,148,15,15B,0,A,1,B,0
7,209,1,learn,149,10,10A,1,B,1,B,1
7,210,1,learn,150,12,12A,1,B,0,A,0
7,211,1,learn,151,15,15B,0,A,1,B,0
7,212,1,learn,152,14,14B,0,A,1,B,0
7,213,1,learn,153,3,3A,0,A,0,A,1
7,214,1,learn,154,5,5B,0,A,1,B,0
7,215,1,learn,155,7,7A,1,B,0,A,0
7,216,1,learn,156,2,2A,1,B,0,A,0
7,217,1,learn,157,10,10A,0,A,1,B,0
7,218,1,learn,158,2,2A,1,B,0,A,0
7,219,1,learn,159,15,15B,0,A,1,B,0
7,220,1,learn,160,5,5B,0,A,1,B,0
7,221,1,learn,161,12,12A,0,A,0,A,1
7,222,1,learn,162,14,14B,0,A,1,B,0
7,223,1,learn,163,3,3A,1,B,0,A,0
7,224,1,learn,164,7,7A,0,A,0,A,1
7,225,1,learn,165,3,3A,0,A,0,A,1
7,226,1,learn,166,2,2A,0,A,0,A,1
7,227,1,learn,167,12,12A,0,A,0,A,1
7,228,1,learn,168,10,10A,0,A,1,B,0
7,229,1,learn,169,15,15B,0,A,1,B,0
7,230,1,learn,170,14,14B,0,A,1,B,0
7,231,1,learn,171,5,5B,1,B,1,B,1
7,232,1,learn,172,7,7A,1,B,0,A,0
7,233,1,learn,173,5,5B,0,A,1,B,0
7,234,1,learn,174,15,15B,0,A,1,B,0
7,235,1,learn,175,14,14B,1,B,1,B,1
7,236,1,learn,176,12,12A,1,B,0,A,0
7,237,1,learn,177,2,2A,0,A,0,A,1
7,238,1,learn,178,3,3A,0,A,0,A,1
7,239,1,learn,179,7,7A,0,A,0,A,1
7,240,1,learn,180,10,10A,0,A,1,B,0
7,241,1,learn,181,14,14B,0,A,1,B,0
7,242,1,learn,182,5,5B,0,A,1,B,0
7,243,1,learn,183,3,3A,0,A,0,A,1
7,244,1,learn,184,10,10A,1,B,1,B,1
7,245,1,learn,185,7,7A,0,A,0,A,1
7,246,1,learn,186,15,15B,0,A,1,B,0
7,247,1,learn,187,12,12A,1,B,0,A,0
7,248,1,learn,188,2,2A,1,B,0,A,0
7,249,1,learn,189,3,3A,0,A,0,A,1
7,250,1,learn,190,2,2A,0,A,0,A,1
7,251,1,learn,191,15,15B,1,B,1,B,1
7,252,1,learn,192,12,12A,1,B,0,A,0
7,253,1,learn,193,10,10A,0,A,1,B,0
7,254,1,learn,194,7,7A,0,A,0,A,1
7,255,1,learn,195,14,14B,1,B,1,B,1
7,256,1,learn,196,5,5B,1,B,1,B,1
7,257,2,transfer,197,8,8T,0,A,NA,NA,NA
7,258,2,transfer,197,12,12A,1,B,NA,NA,NA
7,259,2,transfer,197,4,4T,0,A,NA,NA,NA
7,260,2,transfer,197,13,13T,1,B,NA,NA,NA
7,261,2,transfer,197,2,2A,1,B,NA,NA,NA
7,262,2,transfer,197,10,10A,0,A,NA,NA,NA
7,263,2,transfer,197,6,6T,1,B,NA,NA,NA
7,264,2,transfer,197,15,15B,0,A,NA,NA,NA
7,265,2,transfer,197,16,16T,1,B,NA,NA,NA
7,266,2,transfer,197,3,3A,1,B,NA,NA,NA
7,267,2,transfer,197,1,1T,0,A,NA,NA,NA
7,268,2,transfer,197,9,9T,1,B,NA,NA,NA
7,269,2,transfer,197,7,7A,0,A,NA,NA,NA
7,270,2,transfer,197,14,14B,1,B,NA,NA,NA
7,271,2,transfer,197,11,11T,0,A,NA,NA,NA
7,272,2,transfer,197,5,5B,1,B,NA,NA,NA
7,273,1,learn,198,14,14B,0,A,1,B,0
7,274,1,learn,199,2,2A,1,B,0,A,0
7,275,1,learn,200,5,5B,0,A,1,B,0
7,276,1,learn,201,12,12A,0,A,0,A,1
7,277,1,learn,202,15,15B,0,A,1,B,0
7,278,1,learn,203,7,7A,0,A,0,A,1
7,279,1,learn,204,3,3A,1,B,0,A,0
7,280,1,learn,205,10,10A,1,B,1,B,1
7,281,1,learn,206,3,3A,1,B,0,A,0
7,282,1,learn,207,2,2A,0,A,0,A,1
7,283,1,learn,208,10,10A,0,A,1,B,0
7,284,1,learn,209,7,7A,0,A,0,A,1
7,285,1,learn,210,14,14B,0,A,1,B,0
7,286,1,learn,211,12,12A,1,B,0,A,0
7,287,1,learn,212,5,5B,0,A,1,B,0
7,288,1,learn,213,15,15B,1,B,1,B,1
7,289,1,learn,214,2,2A,0,A,0,A,1
7,290,1,learn,215,10,10A,1,B,1,B,1
7,291,1,learn,216,15,15B,0,A,1,B,0
7,292,1,learn,217,7,7A,0,A,0,A,1
7,293,1,learn,218,5,5B,0,A,1,B,0
7,294,1,learn,219,12,12A,0,A,0,A,1
7,295,1,learn,220,3,3A,1,B,0,A,0
7,296,1,learn,221,14,14B,0,A,1,B,0
7,297,1,learn,222,5,5B,0,A,1,B,0
7,298,1,learn,223,14,14B,1,B,1,B,1
7,299,1,learn,224,2,2A,1,B,0,A,0
7,300,1,learn,225,15,15B,0,A,1,B,0
7,301,1,learn,226,7,7A,0,A,0,A,1
7,302,1,learn,227,12,12A,1,B,0,A,0
7,303,1,learn,228,3,3A,0,A,0,A,1
7,304,1,learn,229,10,10A,0,A,1,B,0
7,305,1,learn,230,15,15B,1,B,1,B,1
7,306,1,learn,231,10,10A,0,A,1,B,0
7,307,1,learn,232,14,14B,1,B,1,B,1
7,308,1,learn,233,12,12A,1,B,0,A,0
7,309,1,learn,234,2,2A,0,A,0,A,1
7,310,1,learn,235,7,7A,0,A,0,A,1
7,311,1,learn,236,3,3A,0,A,0,A,1
7,312,1,learn,237,5,5B,0,A,1,B,0
7,313,1,learn,238,5,5B,1,B,1,B,1
7,314,1,learn,239,2,2A,1,B,0,A,0
7,315,1,learn,240,15,15B,0,A,1,B,0
7,316,1,learn,241,12,12A,0,A,0,A,1
7,317,1,learn,242,7,7A,1,B,0,A,0
7,318,1,learn,243,14,14B,0,A,1,B,0
7,319,1,learn,244,10,10A,0,A,1,B,0
7,320,1,learn,245,3,3A,0,A,0,A,1
7,321,1,learn,246,3,3A,0,A,0,A,1
7,322,1,learn,247,7,7A,0,A,0,A,1
7,323,1,learn,248,14,14B,1,B,1,B,1
7,324,1,learn,249,15,15B,1,B,1,B,1
7,325,1,learn,250,5,5B,0,A,1,B,0
7,326,1,learn,251,10,10A,1,B,1,B,1
7,327,1,learn,252,12,12A,0,A,0,A,1
7,328,1,learn,253,2,2A,0,A,0,A,1
7,329,1,learn,254,12,12A,0,A,0,A,1
7,330,1,learn,255,5,5B,0,A,1,B,0
7,331,1,learn,256,15,15B,1,B,1,B,1
7,332,1,learn,257,10,10A,1,B,1,B,1
7,333,1,learn,258,3,3A,1,B,0,A,0
7,334,1,learn,259,7,7A,0,A,0,A,1
7,335,1,learn,260,14,14B,0,A,1,B,0
7,336,1,learn,261,2,2A,1,B,0,A,0
7,337,2,transfer,262,4,4T,1,B,NA,NA,NA
7,338,2,transfer,262,13,13T,0,A,NA,NA,NA
7,339,2,transfer,262,5,5B,1,B,NA,NA,NA
7,340,2,transfer,262,15,15B,1,B,NA,NA,NA
7,341,2,transfer,262,11,11T,0,A,NA,NA,NA
7,342,2,transfer,262,9,9T,1,B,NA,NA,NA
7,343,2,transfer,262,14,14B,0,A,NA,NA,NA
7,344,2,transfer,262,7,7A,1,B,NA,NA,NA
7,345,2,transfer,262,2,2A,0,A,NA,NA,NA
7,346,2,transfer,262,1,1T,1,B,NA,NA,NA
7,347,2,transfer,262,16,16T,0,A,NA,NA,NA
7,348,2,transfer,262,8,8T,0,A,NA,NA,NA
7,349,2,transfer,262,3,3A,1,B,NA,NA,NA
7,350,2,transfer,262,12,12A,1,B,NA,NA,NA
7,351,2,transfer,262,10,10A,1,B,NA,NA,NA
7,352,2,transfer,262,6,6T,0,A,NA,NA,NA
7,353,1,learn,263,5,5B,1,B,1,B,1
7,354,1,learn,264,15,15B,1,B,1,B,1
7,355,1,learn,265,14,14B,1,B,1,B,1
7,356,1,learn,266,2,2A,0,A,0,A,1
7,357,1,learn,267,12,12A,0,A,0,A,1
7,358,1,learn,268,7,7A,0,A,0,A,1
7,359,1,learn,269,3,3A,1,B,0,A,0
7,360,1,learn,270,10,10A,1,B,1,B,1
7,361,1,learn,271,3,3A,1,B,0,A,0
7,362,1,learn,272,15,15B,0,A,1,B,0
7,363,1,learn,273,10,10A,0,A,1,B,0
7,364,1,learn,274,7,7A,0,A,0,A,1
7,365,1,learn,275,12,12A,0,A,0,A,1
7,366,1,learn,276,14,14B,0,A,1,B,0
7,367,1,learn,277,2,2A,1,B,0,A,0
7,368,1,learn,278,5,5B,1,B,1,B,1
7,369,1,learn,279,10,10A,1,B,1,B,1
7,370,1,learn,280,15,15B,1,B,1,B,1
7,371,1,learn,281,14,14B,0,A,1,B,0
7,372,1,learn,282,2,2A,0,A,0,A,1
7,373,1,learn,283,12,12A,0,A,0,A,1
7,374,1,learn,284,7,7A,0,A,0,A,1
7,375,1,learn,285,3,3A,0,A,0,A,1
7,376,1,learn,286,5,5B,1,B,1,B,1
7,377,1,learn,287,15,15B,1,B,1,B,1
7,378,1,learn,288,14,14B,1,B,1,B,1
7,379,1,learn,289,10,10A,1,B,1,B,1
7,380,1,learn,290,3,3A,0,A,0,A,1
7,381,1,learn,291,2,2A,1,B,0,A,0
7,382,1,learn,292,12,12A,0,A,0,A,1
7,383,1,learn,293,5,5B,0,A,1,B,0
7,384,1,learn,294,7,7A,1,B,0,A,0
7,385,1,learn,295,2,2A,0,A,0,A,1
7,386,1,learn,296,15,15B,1,B,1,B,1
7,387,1,learn,297,5,5B,0,A,1,B,0
7,388,1,learn,298,7,7A,0,A,0,A,1
7,389,1,learn,299,10,10A,0,A,1,B,0
7,390,1,learn,300,14,14B,0,A,1,B,0
7,391,1,learn,301,3,3A,0,A,0,A,1
7,392,1,learn,302,12,12A,0,A,0,A,1
7,393,1,learn,303,10,10A,0,A,1,B,0
7,394,1,learn,304,7,7A,0,A,0,A,1
7,395,1,learn,305,15,15B,0,A,1,B,0
7,396,1,learn,306,12,12A,1,B,0,A,0
7,397,1,learn,307,3,3A,0,A,0,A,1
7,398,1,learn,308,14,14B,0,A,1,B,0
7,399,1,learn,309,5,5B,0,A,1,B,0
7,400,1,learn,310,2,2A,1,B,0,A,0
7,401,1,learn,311,10,10A,1,B,1,B,1
7,402,1,learn,312,3,3A,1,B,0,A,0
7,403,1,learn,313,15,15B,0,A,1,B,0
7,404,1,learn,314,7,7A,0,A,0,A,1
7,405,1,learn,315,14,14B,0,A,1,B,0
7,406,1,learn,316,12,12A,1,B,0,A,0
7,407,1,learn,317,5,5B,1,B,1,B,1
7,408,1,learn,318,2,2A,1,B,0,A,0
7,409,1,learn,319,3,3A,0,A,0,A,1
7,410,1,learn,320,12,12A,0,A,0,A,1
7,411,1,learn,321,15,15B,0,A,1,B,0
7,412,1,learn,322,2,2A,1,B,0,A,0
7,413,1,learn,323,5,5B,0,A,1,B,0
7,414,1,learn,324,14,14B,1,B,1,B,1
7,415,1,learn,325,7,7A,1,B,0,A,0
7,416,1,learn,326,10,10A,0,A,1,B,0
7,417,2,transfer,327,12,12A,1,B,NA,NA,NA
7,418,2,transfer,327,11,11T,0,A,NA,NA,NA
7,419,2,transfer,327,15,15B,0,A,NA,NA,NA
7,420,2,transfer,327,13,13T,1,B,NA,NA,NA
7,421,2,transfer,327,3,3A,0,A,NA,NA,NA
7,422,2,transfer,327,1,1T,1,B,NA,NA,NA
7,423,2,transfer,327,8,8T,1,B,NA,NA,NA
7,424,2,transfer,327,9,9T,0,A,NA,NA,NA
7,425,2,transfer,327,6,6T,1,B,NA,NA,NA
7,426,2,transfer,327,10,10A,0,A,NA,NA,NA
7,427,2,transfer,327,4,4T,1,B,NA,NA,NA
7,428,2,transfer,327,16,16T,0,A,NA,NA,NA
7,429,2,transfer,327,7,7A,0,A,NA,NA,NA
7,430,2,transfer,327,5,5B,1,B,NA,NA,NA
7,431,2,transfer,327,14,14B,1,B,NA,NA,NA
7,432,2,transfer,327,2,2A,0,A,NA,NA,NA
8,1,1,learn,1,7,7A,0,A,0,A,1
8,2,1,learn,2,3,3A,0,A,0,A,1
8,3,1,learn,3,10,10A,0,A,1,B,0
8,4,1,learn,4,14,14B,1,B,1,B,1
8,5,1,learn,5,15,15B,0,A,1,B,0
8,6,1,learn,6,5,5B,0,A,1,B,0
8,7,1,learn,7,2,2A,0,A,0,A,1
8,8,1,learn,8,12,12A,1,B,0,A,0
8,9,1,learn,9,15,15B,0,A,1,B,0
8,10,1,learn,10,3,3A,0,A,0,A,1
8,11,1,learn,11,5,5B,1,B,1,B,1
8,12,1,learn,12,12,12A,0,A,0,A,1
8,13,1,learn,13,7,7A,1,B,0,A,0
8,14,1,learn,14,10,10A,0,A,1,B,0
8,15,1,learn,15,14,14B,0,A,1,B,0
8,16,1,learn,16,2,2A,0,A,0,A,1
8,17,1,learn,17,14,14B,1,B,1,B,1
8,18,1,learn,18,7,7A,0,A,0,A,1
8,19,1,learn,19,3,3A,0,A,0,A,1
8,20,1,learn,20,10,10A,1,B,1,B,1
8,21,1,learn,21,12,12A,0,A,0,A,1
8,22,1,learn,22,15,15B,0,A,1,B,0
8,23,1,learn,23,5,5B,0,A,1,B,0
8,24,1,learn,24,2,2A,0,A,0,A,1
8,25,1,learn,25,2,2A,0,A,0,A,1
8,26,1,learn,26,10,10A,1,B,1,B,1
8,27,1,learn,27,15,15B,0,A,1,B,0
8,28,1,learn,28,3,3A,0,A,0,A,1
8,29,1,learn,29,12,12A,0,A,0,A,1
8,30,1,learn,30,5,5B,0,A,1,B,0
8,31,1,learn,31,7,7A,0,A,0,A,1
8,32,1,learn,32,14,14B,1,B,1,B,1
8,33,2,transfer,33,2,2A,0,A,NA,NA,NA
8,34,2,transfer,33,1,1T,0,A,NA,NA,NA
8,35,2,transfer,33,16,16T,0,A,NA,NA,NA
8,36,2,transfer,33,7,7A,0,A,NA,NA,NA
8,37,2,transfer,33,9,9T,1,B,NA,NA,NA
8,38,2,transfer,33,3,3A,0,A,NA,NA,NA
8,39,2,transfer,33,13,13T,0,A,NA,NA,NA
8,40,2,transfer,33,5,5B,1,B,NA,NA,NA
8,41,2,transfer,33,6,6T,0,A,NA,NA,NA
8,42,2,transfer,33,8,8T,1,B,NA,NA,NA
8,43,2,transfer,33,14,14B,0,A,NA,NA,NA
8,44,2,transfer,33,15,15B,1,B,NA,NA,NA
8,45,2,transfer,33,12,12A,0,A,NA,NA,NA
8,46,2,transfer,33,4,4T,0,A,NA,NA,NA
8,47,2,transfer,33,10,10A,1,B,NA,NA,NA
8,48,2,transfer,33,11,11T,0,A,NA,NA,NA
8,49,1,learn,34,15,15B,1,B,1,B,1
8,50,1,learn,35,2,2A,0,A,0,A,1
8,51,1,learn,36,10,10A,1,B,1,B,1
8,52,1,learn,37,7,7A,0,A,0,A,1
8,53,1,learn,38,3,3A,0,A,0,A,1
8,54,1,learn,39,5,5B,1,B,1,B,1
8,55,1,learn,40,14,14B,0,A,1,B,0
8,56,1,learn,41,12,12A,0,A,0,A,1
8,57,1,learn,42,15,15B,0,A,1,B,0
8,58,1,learn,43,5,5B,0,A,1,B,0
8,59,1,learn,44,2,2A,0,A,0,A,1
8,60,1,learn,45,10,10A,1,B,1,B,1
8,61,1,learn,46,3,3A,0,A,0,A,1
8,62,1,learn,47,12,12A,0,A,0,A,1
8,63,1,learn,48,7,7A,1,B,0,A,0
8,64,1,learn,49,14,14B,0,A,1,B,0
8,65,1,learn,50,14,14B,1,B,1,B,1
8,66,1,learn,51,3,3A,0,A,0,A,1
8,67,1,learn,52,15,15B,1,B,1,B,1
8,68,1,learn,53,10,10A,1,B,1,B,1
8,69,1,learn,54,12,12A,0,A,0,A,1
8,70,1,learn,55,7,7A,0,A,0,A,1
8,71,1,learn,56,2,2A,0,A,0,A,1
8,72,1,learn,57,5,5B,1,B,1,B,1
8,73,1,learn,58,2,2A,0,A,0,A,1
8,74,1,learn,59,10,10A,1,B,1,B,1
8,75,1,learn,60,3,3A,0,A,0,A,1
8,76,1,learn,61,7,7A,1,B,0,A,0
8,77,1,learn,62,14,14B,1,B,1,B,1
8,78,1,learn,63,5,5B,0,A,1,B,0
8,79,1,learn,64,15,15B,1,B,1,B,1
8,80,1,learn,65,12,12A,0,A,0,A,1
8,81,2,transfer,66,2,2A,0,A,NA,NA,NA
8,82,2,transfer,66,10,10A,1,B,NA,NA,NA
8,83,2,transfer,66,1,1T,0,A,NA,NA,NA
8,84,2,transfer,66,11,11T,1,B,NA,NA,NA
8,85,2,transfer,66,3,3A,0,A,NA,NA,NA
8,86,2,transfer,66,8,8T,0,A,NA,NA,NA
8,87,2,transfer,66,9,9T,1,B,NA,NA,NA
8,88,2,transfer,66,13,13T,1,B,NA,NA,NA
8,89,2,transfer,66,5,5B,1,B,NA,NA,NA
8,90,2,transfer,66,7,7A,0,A,NA,NA,NA
8,91,2,transfer,66,16,16T,0,A,NA,NA,NA
8,92,2,transfer,66,15,15B,0,A,NA,NA,NA
8,93,2,transfer,66,12,12A,0,A,NA,NA,NA
8,94,2,transfer,66,4,4T,0,A,NA,NA,NA
8,95,2,transfer,66,6,6T,1,B,NA,NA,NA
8,96,2,transfer,66,14,14B,1,B,NA,NA,NA
8,97,1,learn,67,7,7A,0,A,0,A,1
8,98,1,learn,68,14,14B,1,B,1,B,1
8,99,1,learn,69,10,10A,1,B,1,B,1
8,100,1,learn,70,15,15B,1,B,1,B,1
8,101,1,learn,71,12,12A,0,A,0,A,1
8,102,1,learn,72,2,2A,0,A,0,A,1
8,103,1,learn,73,5,5B,1,B,1,B,1
8,104,1,learn,74,3,3A,0,A,0,A,1
8,105,1,learn,75,2,2A,0,A,0,A,1
8,106,1,learn,76,3,3A,0,A,0,A,1
8,107,1,learn,77,5,5B,1,B,1,B,1
8,108,1,learn,78,15,15B,1,B,1,B,1
8,109,1,learn,79,10,10A,1,B,1,B,1
8,110,1,learn,80,14,14B,1,B,1,B,1
8,111,1,learn,81,12,12A,0,A,0,A,1
8,112,1,learn,82,7,7A,0,A,0,A,1
8,113,1,learn,83,12,12A,0,A,0,A,1
8,114,1,learn,84,5,5B,0,A,1,B,0
8,115,1,learn,85,14,14B,1,B,1,B,1
8,116,1,learn,86,15,15B,1,B,1,B,1
8,117,1,learn,87,10,10A,1,B,1,B,1
8,118,1,learn,88,3,3A,0,A,0,A,1
8,119,1,learn,89,2,2A,0,A,0,A,1
8,120,1,learn,90,7,7A,1,B,0,A,0
8,121,1,learn,91,5,5B,1,B,1,B,1
8,122,1,learn,92,10,10A,1,B,1,B,1
8,123,1,learn,93,14,14B,1,B,1,B,1
8,124,1,learn,94,15,15B,1,B,1,B,1
8,125,1,learn,95,3,3A,0,A,0,A,1
8,126,1,learn,96,7,7A,1,B,0,A,0
8,127,1,learn,97,2,2A,0,A,0,A,1
8,128,1,learn,98,12,12A,0,A,0,A,1
8,129,2,transfer,99,5,5B,1,B,NA,NA,NA
8,130,2,transfer,99,11,11T,0,A,NA,NA,NA
8,131,2,transfer,99,15,15B,0,A,NA,NA,NA
8,132,2,transfer,99,8,8T,0,A,NA,NA,NA
8,133,2,transfer,99,13,13T,1,B,NA,NA,NA
8,134,2,transfer,99,10,10A,1,B,NA,NA,NA
8,135,2,transfer,99,16,16T,0,A,NA,NA,NA
8,136,2,transfer,99,7,7A,0,A,NA,NA,NA
8,137,2,transfer,99,6,6T,1,B,NA,NA,NA
8,138,2,transfer,99,4,4T,0,A,NA,NA,NA
8,139,2,transfer,99,12,12A,0,A,NA,NA,NA
8,140,2,transfer,99,3,3A,0,A,NA,NA,NA
8,141,2,transfer,99,2,2A,0,A,NA,NA,NA
8,142,2,transfer,99,9,9T,1,B,NA,NA,NA
8,143,2,transfer,99,14,14B,1,B,NA,NA,NA
8,144,2,transfer,99,1,1T,0,A,NA,NA,NA
8,145,1,learn,100,5,5B,1,B,1,B,1
8,146,1,learn,101,12,12A,0,A,0,A,1
8,147,1,learn,102,15,15B,0,A,1,B,0
8,148,1,learn,103,3,3A,0,A,0,A,1
8,149,1,learn,104,10,10A,1,B,1,B,1
8,150,1,learn,105,2,2A,1,B,0,A,0
8,151,1,learn,106,7,7A,1,B,0,A,0
8,152,1,learn,107,14,14B,1,B,1,B,1
8,153,1,learn,108,5,5B,1,B,1,B,1
8,154,1,learn,109,3,3A,0,A,0,A,1
8,155,1,learn,110,2,2A,0,A,0,A,1
8,156,1,learn,111,12,12A,0,A,0,A,1
8,157,1,learn,112,7,7A,0,A,0,A,1
8,158,1,learn,113,14,14B,1,B,1,B,1
8,159,1,learn,114,15,15B,0,A,1,B,0
8,160,1,learn,115,10,10A,1,B,1,B,1
8,161,1,learn,116,7,7A,0,A,0,A,1
8,162,1,learn,117,12,12A,0,A,0,A,1
8,163,1,learn,118,3,3A,0,A,0,A,1
8,164,1,learn,119,14,14B,1,B,1,B,1
